run_name,experiment,system_key,seed,split,row_id,input,provenance_label,trace_method,trace_ambiguous,source_file_count,error_count,gold_has_error,pred_has_error,exact_text_match,exact_tag_match,primary_tag_correct,gold_primary_tag,pred_primary_tag,gold_tag_count,pred_tag_count,syntax_valid,invalid_label_count,reconstruction_presence_match,reconstruction_signature_match
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9684,It was the most worstest accident .,synthetic,curated_synthetic_exact,0,1,1,1,1,0,0,0,[* m:++est],[* m:base:est],1,1,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9685,He had the most bestest score .,synthetic,curated_synthetic_exact,0,1,1,1,1,0,0,0,[* m:++est],[* m:base:est],1,1,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9686,That is the most clearestest water .,synthetic,curated_synthetic_exact,0,1,1,1,1,0,0,0,[* m:++est],[* m:base:est],1,1,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9687,This is the most loveliestest garden .,synthetic,curated_synthetic_exact,0,1,1,1,1,0,0,0,[* m:++est],[* m:base:est],1,1,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9688,He is the most bravestest knight .,synthetic,curated_synthetic_exact,0,1,1,1,1,0,0,0,[* m:++est],[* m:base:est],1,1,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9689,That's the most scariestest story .,synthetic,curated_synthetic_exact,0,1,1,1,1,0,0,0,[* m:++est],[* m:base:est],1,1,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9690,This is the most easiestest way .,synthetic,curated_synthetic_exact,0,1,1,1,1,0,0,0,[* m:++est],[* m:base:est],1,1,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9691,She is the most cleverestest student .,synthetic,curated_synthetic_exact,0,1,1,1,1,0,0,0,[* m:++est],[* m:base:est],1,1,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9692,It was the most strangestest day .,synthetic,curated_synthetic_exact,0,1,1,1,1,0,0,0,[* m:++est],[* m:base:est],1,1,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9693,He has the most tallestest tree .,synthetic,curated_synthetic_exact,0,1,1,1,1,0,0,0,[* m:++est],[* m:base:est],1,1,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9694,That is the most loudestest alarm .,synthetic,curated_synthetic_exact,0,1,1,1,1,0,0,0,[* m:++est],[* m:base:est],1,1,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9695,This is the most smallestest kitten .,synthetic,curated_synthetic_exact,0,1,1,1,1,0,0,0,[* m:++est],[* m:base:est],1,1,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9696,She is the most prettiestest flower .,synthetic,curated_synthetic_exact,0,1,1,1,1,0,0,0,[* m:++est],[* m:base:est],1,1,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9939,This is nice than that .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9940,It was the hard day of my life .,synthetic,curated_synthetic_input,0,1,1,1,1,0,0,0,[* m:0est],[* m:base:est],1,1,1,0,0,0
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9942,My test score is nice than yours .,synthetic,curated_synthetic_input,0,1,1,1,1,0,0,0,[* m:0er],[* m:base:er],1,1,1,0,0,0
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9943,The patient feels hard than this morning .,synthetic,curated_synthetic_input,0,1,1,1,1,0,0,0,[* m:0er],[* m:base:er],1,1,1,0,0,0
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9944,He is the nice doctor in this hospital .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0est],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9945,This cake tastes nice than the other one .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9946,His condition is hard than yesterday .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9947,You are the nice friend I have .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0est],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9948,This is the hard headache I ever had .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0est],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9949,The weather today is nice than Sunday .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9950,The traffic is hard than last week .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9951,She is the nice singer in the choir .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0est],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9952,It was the hard experience of the trip .,synthetic,curated_synthetic_input,0,1,1,1,1,0,0,0,[* m:0est],[* m:base:est],1,1,1,0,0,0
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9953,The results were nice than we expected .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9954,My memory is hard than it used to be .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9955,He is the nice player on the field .,synthetic,curated_synthetic_input,0,1,1,1,1,0,0,0,[* m:0est],[* s:r:prep],1,1,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9956,This is the hard part of the movie .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0est],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9957,This car is fast than that one .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9958,The red box is small than the blue one .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9959,Today is cold than yesterday .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9960,She is young than her husband .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9961,This path is wide than the other .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9962,My dog is big than yours .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9963,The soup is hot than the tea .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9964,This laptop is cheap than the desktop .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9965,The mountain is high than the hill .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9966,He is old than my father .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9967,The water is deep than the pool .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9968,This room is dark than the hallway .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9969,Her hair is long than mine .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9970,The music is loud than before .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9971,This pillow is soft than that one .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9972,The river is low than last year .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9973,The city is noisy than the village .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9974,This exercise is easy than the last one .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9975,The bread is fresh than the cake .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9976,The table is short than the chair .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9977,This knife is sharp than that one .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9978,The weather is dry than in London .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9979,He is the tall boy in the class .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0est],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9980,This is the fast car in the world .,synthetic,curated_synthetic_input,0,1,1,1,1,0,0,0,[* m:0est],[* m:base:est],1,1,1,0,0,0
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9981,She is the smart girl I know .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0est],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9982,It was the cold night of the year .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0est],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9983,This is the small house in the street .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0est],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9984,This is the cheap phone in the shop .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0est],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9985,She is the young student in our group .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0est],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9986,This is the hard exam I ever took .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0est],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9987,It is the hot day of the summer .,synthetic,curated_synthetic_input,0,1,1,1,1,0,0,0,[* m:0est],[* s:r:gc:det],1,1,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9988,He is the strong man in the gym .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0est],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9989,This is the long river in the country .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0est],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9990,She is the kind person in my family .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0est],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9991,This is the deep part of the ocean .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0est],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9992,The blue bird is the rare one .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0est],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9993,He told the funny joke of the night .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0est],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9994,This is the heavy box of all .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0est],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9995,She has the pretty dress in the store .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0est],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9996,That was the strange noise I heard .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0est],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9997,This is the wide road in the city .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0est],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9998,He is the rich person in the world .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0est],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,9999,This is the fresh bread we have .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0est],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10000,She is the happy child in the park .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0est],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10001,This movie is nice than the last one .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10002,His health is hard than before .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10003,The weather is nice than yesterday .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10004,My grades are hard than yours .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10005,This coffee is nice than that one .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10006,The situation is hard than we thought .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10007,Your house is near than mine .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10008,He is a nice player than his brother .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10009,The pain is hard today than it was .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10010,This cake is nice than the cookies .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10011,The news is hard than I expected .,synthetic,curated_synthetic_input,0,1,1,1,1,0,0,0,[* m:0er],[* m:vsg:a],1,1,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10012,I live near than the school .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10013,Her English is nice than mine .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10014,The traffic is hard than usual .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10015,This hotel is nice than the other .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10016,The smell is hard than the trash .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10017,That store is near than this one .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10018,My car is nice than yours .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10019,The economy is hard than last year .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10020,This pizza is nice than the pasta .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10021,The cut is hard than the bruise .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10022,He ran near than the others .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10023,This book is nice than that movie .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10024,The weather is hard than in winter .,synthetic,curated_synthetic_input,0,1,1,1,1,0,0,0,[* m:0er],[* m:base:er],1,1,1,0,0,0
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10025,The team is nice than last season .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0er],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10026,This is the nice day of my life .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0est],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10027,It was the hard storm ever .,synthetic,curated_synthetic_input,0,1,1,1,1,0,0,0,[* m:0est],[* m:base:est],1,1,1,0,0,0
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10028,He is the nice student in the class .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0est],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10029,That was the hard experience I had .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0est],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10030,This is the nice restaurant in town .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0est],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10031,It was the hard timing for a meeting .,synthetic,curated_synthetic_input,0,1,1,1,1,0,0,0,[* m:0est],[* m:base:est],1,1,1,0,0,0
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10032,She is the nice athlete in the school .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0est],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10033,This is the hard hotel I stayed in .,synthetic,curated_synthetic_input,0,1,1,1,1,0,0,0,[* m:0est],[* s:r:der],1,1,1,0,0,0
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10034,He lives in the near house in the valley .,synthetic,curated_synthetic_input,0,1,1,1,1,0,0,0,[* m:0est],[* s:r:prep],1,1,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10035,This is the nice news I heard all day .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0est],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10036,It was the hard luck for the team .,synthetic,curated_synthetic_input,0,1,1,1,1,0,0,0,[* m:0est],[* s:r:gc:det],1,1,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10037,That is the near point of the island .,synthetic,curated_synthetic_input,0,1,1,1,1,0,0,0,[* m:0est],[* s:r:gc:det],1,1,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10038,She gave the nice performance today .,synthetic,curated_synthetic_exact,0,1,1,1,0,0,0,0,[* m:0est],,1,0,1,0,1,1
acl_rr_exp2_abs_nonword_seed3407,exp3,acl_rr_exp2_abs_nonword,3407,holdout_generalization,10039,This is the hard cold I ever had .,synthetic,curated_synthetic_input,0,1,1,1,0,0,0,0,[* m:0est],,1,0,1,0,1,1
